Accelerometer X,Accelerometer Y,Accelerometer Z,Time(s)
-0.578,0.961,-0.672,99.968
-0.563,0.898,-0.672,99.979
-0.563,0.824,-0.645,99.99
-0.625,0.785,-0.582,100.001
-0.699,0.715,-0.555,100.012
-0.766,0.652,-0.543,100.023
-0.785,0.586,-0.551,100.034
-0.75,0.523,-0.578,100.045
-0.727,0.484,-0.594,100.056
-0.723,0.465,-0.598,100.067
-0.711,0.453,-0.59,100.078
-0.695,0.457,-0.59,100.089
-0.672,0.457,-0.59,100.1
-0.652,0.469,-0.598,100.111
-0.633,0.488,-0.617,100.122
-0.629,0.512,-0.641,100.133
-0.641,0.527,-0.652,100.144
-0.656,0.543,-0.66,100.155
-0.68,0.555,-0.652,100.166
-0.699,0.574,-0.637,100.177
-0.715,0.582,-0.613,100.188
-0.738,0.59,-0.57,100.199
-0.758,0.609,-0.52,100.21
-0.758,0.617,-0.457,100.221
-0.742,0.621,-0.414,100.232
-0.723,0.613,-0.383,100.243
-0.676,0.605,-0.371,100.254
-0.641,0.613,-0.371,100.265
-0.625,0.625,-0.387,100.276
-0.625,0.641,-0.395,100.287
-0.621,0.648,-0.379,100.298
-0.617,0.656,-0.367,100.309
-0.598,0.664,-0.352,100.32
-0.574,0.676,-0.344,100.331
-0.551,0.68,-0.332,100.342
-0.531,0.684,-0.328,100.353
-0.52,0.688,-0.336,100.364
-0.523,0.691,-0.336,100.375
-0.527,0.68,-0.344,100.386
-0.527,0.668,-0.359,100.397
-0.52,0.668,-0.398,100.408
-0.531,0.664,-0.449,100.419
-0.555,0.652,-0.5,100.43
-0.566,0.625,-0.547,100.441
-0.566,0.598,-0.59,100.452
-0.551,0.574,-0.633,100.463
-0.504,0.563,-0.672,100.474
-0.453,0.555,-0.719,100.485
-0.406,0.563,-0.773,100.496
-0.375,0.539,-0.828,100.507
-0.359,0.527,-0.898,100.518
-0.352,0.508,-0.977,100.529
-0.324,0.488,-1.059,100.54
-0.305,0.477,-1.152,100.551
-0.238,0.449,-1.176,100.562
-0.102,0.441,-1.145,100.573
0.027,0.469,-1.055,100.584
0.094,0.496,-0.957,100.595
0.074,0.523,-0.871,100.606
-0.02,0.543,-0.832,100.617
-0.141,0.547,-0.82,100.628
-0.246,0.543,-0.82,100.639
-0.301,0.547,-0.809,100.65
-0.34,0.566,-0.801,100.661
-0.371,0.582,-0.781,100.672
-0.387,0.582,-0.766,100.683
-0.395,0.586,-0.758,100.694
-0.383,0.578,-0.746,100.705
-0.371,0.574,-0.742,100.716
-0.363,0.566,-0.75,100.727
-0.352,0.555,-0.762,100.738
-0.348,0.543,-0.777,100.749
-0.348,0.535,-0.793,100.76
-0.344,0.523,-0.805,100.771
-0.328,0.516,-0.816,100.782
-0.313,0.512,-0.832,100.793
-0.297,0.512,-0.836,100.804
-0.285,0.516,-0.84,100.815
-0.277,0.516,-0.848,100.826
-0.27,0.52,-0.844,100.837
-0.262,0.531,-0.84,100.848
-0.27,0.543,-0.84,100.859
-0.289,0.547,-0.828,100.87
-0.313,0.559,-0.82,100.881
-0.332,0.559,-0.809,100.892
-0.336,0.563,-0.797,100.903
-0.328,0.563,-0.789,100.914
-0.336,0.566,-0.777,100.925
-0.348,0.566,-0.777,100.936
-0.359,0.566,-0.785,100.947
-0.359,0.559,-0.781,100.958
-0.352,0.555,-0.785,100.969
-0.34,0.559,-0.785,100.98
-0.328,0.566,-0.781,100.991
-0.344,0.563,-0.777,101.002
-0.344,0.555,-0.773,101.013
-0.348,0.563,-0.777,101.024
-0.34,0.563,-0.777,101.035
-0.332,0.566,-0.773,101.046
-0.336,0.57,-0.777,101.057
-0.336,0.57,-0.773,101.068
-0.336,0.57,-0.785,101.079
-0.332,0.57,-0.785,101.09
-0.324,0.57,-0.789,101.101
-0.32,0.566,-0.789,101.112
-0.328,0.563,-0.797,101.123
-0.336,0.555,-0.797,101.134
-0.336,0.563,-0.801,101.145
-0.34,0.566,-0.805,101.156
-0.332,0.566,-0.805,101.167
-0.328,0.566,-0.805,101.178
-0.316,0.559,-0.801,101.189
-0.316,0.559,-0.801,101.2
-0.313,0.559,-0.801,101.211
-0.309,0.555,-0.801,101.222
-0.305,0.551,-0.801,101.233
-0.309,0.543,-0.801,101.244
-0.309,0.543,-0.797,101.255
-0.313,0.539,-0.801,101.266
-0.32,0.543,-0.801,101.277
-0.328,0.543,-0.801,101.288
-0.344,0.543,-0.805,101.299
-0.344,0.543,-0.805,101.31
-0.344,0.543,-0.805,101.321
-0.344,0.543,-0.805,101.332
-0.352,0.551,-0.809,101.343
-0.348,0.555,-0.805,101.354
-0.34,0.566,-0.801,101.365
-0.34,0.57,-0.797,101.376
-0.34,0.574,-0.797,101.387
-0.34,0.578,-0.793,101.398
-0.344,0.574,-0.789,101.409
-0.355,0.57,-0.785,101.42
-0.363,0.563,-0.781,101.431
-0.367,0.551,-0.773,101.442
-0.355,0.547,-0.773,101.453
-0.348,0.543,-0.777,101.464
-0.348,0.543,-0.785,101.475
-0.348,0.555,-0.789,101.486
-0.34,0.547,-0.789,101.497
-0.324,0.559,-0.793,101.508
-0.313,0.563,-0.797,101.519
-0.316,0.57,-0.797,101.53
-0.324,0.574,-0.793,101.541
-0.332,0.574,-0.797,101.552
-0.34,0.574,-0.793,101.563
-0.348,0.574,-0.785,101.574
-0.352,0.57,-0.781,101.585
-0.336,0.57,-0.777,101.596
-0.32,0.563,-0.781,101.607
-0.32,0.566,-0.781,101.618
-0.324,0.563,-0.785,101.629
-0.34,0.555,-0.793,101.64
-0.34,0.551,-0.793,101.651
-0.336,0.547,-0.797,101.662
-0.328,0.551,-0.797,101.673
-0.332,0.555,-0.801,101.684
-0.34,0.551,-0.801,101.695
-0.328,0.555,-0.797,101.706
-0.32,0.551,-0.793,101.717
-0.313,0.547,-0.797,101.728
-0.309,0.551,-0.801,101.739
-0.313,0.555,-0.801,101.75
-0.316,0.547,-0.801,101.761
-0.313,0.543,-0.801,101.772
-0.309,0.539,-0.801,101.783
-0.305,0.539,-0.801,101.794
-0.309,0.535,-0.805,101.805
-0.316,0.535,-0.805,101.816
-0.328,0.539,-0.809,101.827
-0.328,0.539,-0.809,101.838
-0.32,0.543,-0.809,101.849
-0.313,0.551,-0.805,101.86
-0.316,0.547,-0.801,101.871
-0.313,0.555,-0.801,101.882
-0.309,0.555,-0.801,101.893
-0.313,0.559,-0.801,101.904
-0.324,0.559,-0.801,101.915
-0.336,0.559,-0.801,101.926
-0.344,0.559,-0.801,101.937
-0.344,0.555,-0.801,101.948
-0.336,0.551,-0.797,101.959
-0.332,0.551,-0.793,101.97
-0.332,0.555,-0.797,101.981
-0.34,0.547,-0.797,101.992
-0.344,0.551,-0.801,102.003
-0.344,0.559,-0.801,102.014
-0.344,0.559,-0.793,102.025
-0.344,0.559,-0.793,102.036
-0.344,0.559,-0.789,102.047
-0.344,0.563,-0.785,102.058
-0.344,0.566,-0.785,102.069
-0.344,0.566,-0.781,102.08
-0.34,0.563,-0.777,102.091
-0.34,0.566,-0.785,102.102
-0.336,0.563,-0.789,102.113
-0.328,0.563,-0.789,102.124
-0.316,0.555,-0.797,102.135
-0.32,0.551,-0.797,102.146
-0.324,0.547,-0.797,102.157
-0.328,0.543,-0.801,102.168
-0.32,0.543,-0.801,102.179
-0.32,0.551,-0.801,102.19
-0.328,0.551,-0.805,102.201
-0.328,0.551,-0.801,102.212
-0.328,0.547,-0.805,102.223
-0.32,0.551,-0.805,102.234
-0.328,0.551,-0.805,102.245
-0.336,0.551,-0.801,102.256
-0.336,0.555,-0.801,102.267
-0.332,0.551,-0.801,102.278
-0.34,0.551,-0.801,102.289
-0.34,0.555,-0.801,102.3
-0.336,0.551,-0.805,102.311
-0.332,0.547,-0.805,102.322
-0.332,0.539,-0.801,102.333
-0.328,0.547,-0.801,102.344
-0.32,0.547,-0.801,102.355
-0.313,0.543,-0.801,102.366
-0.313,0.543,-0.797,102.377
-0.32,0.543,-0.797,102.388
-0.332,0.547,-0.801,102.399
-0.332,0.551,-0.797,102.41
-0.336,0.551,-0.797,102.421
-0.34,0.551,-0.793,102.432
-0.344,0.551,-0.793,102.443
-0.344,0.551,-0.793,102.454
-0.344,0.551,-0.797,102.465
-0.348,0.559,-0.797,102.476
-0.34,0.555,-0.797,102.487
-0.332,0.551,-0.801,102.498
-0.32,0.543,-0.801,102.509
-0.313,0.551,-0.805,102.52
-0.316,0.551,-0.801,102.531
-0.316,0.555,-0.801,102.542
-0.324,0.555,-0.801,102.553
-0.328,0.555,-0.805,102.564
-0.332,0.551,-0.801,102.575
-0.332,0.551,-0.801,102.586
-0.336,0.551,-0.801,102.597
-0.336,0.547,-0.801,102.608
-0.34,0.543,-0.801,102.619
-0.34,0.543,-0.805,102.63
-0.34,0.543,-0.805,102.641
-0.336,0.543,-0.801,102.652
-0.332,0.547,-0.801,102.663
-0.336,0.547,-0.797,102.674
-0.328,0.551,-0.801,102.685
-0.328,0.551,-0.801,102.696
-0.332,0.551,-0.801,102.707
-0.336,0.551,-0.797,102.718
-0.324,0.551,-0.793,102.729
-0.328,0.555,-0.797,102.74
-0.328,0.555,-0.801,102.751
-0.336,0.551,-0.797,102.762
-0.324,0.547,-0.797,102.773
-0.32,0.547,-0.797,102.784
-0.32,0.543,-0.801,102.795
-0.324,0.543,-0.805,102.806
-0.324,0.543,-0.801,102.817
-0.328,0.547,-0.805,102.828
-0.332,0.547,-0.801,102.839
-0.332,0.551,-0.805,102.85
-0.328,0.551,-0.801,102.861
-0.324,0.551,-0.801,102.872
-0.324,0.555,-0.801,102.883
-0.332,0.547,-0.797,102.894
-0.328,0.551,-0.801,102.905
-0.328,0.543,-0.805,102.916
-0.332,0.539,-0.805,102.927
-0.336,0.547,-0.801,102.938
-0.328,0.547,-0.801,102.949
-0.328,0.551,-0.801,102.96
-0.324,0.563,-0.801,102.971
-0.328,0.551,-0.797,102.982
-0.328,0.547,-0.797,102.993
-0.324,0.555,-0.801,103.004
-0.32,0.551,-0.801,103.015
-0.313,0.543,-0.801,103.026
-0.313,0.543,-0.797,103.037
-0.316,0.543,-0.797,103.048
-0.324,0.547,-0.801,103.059
-0.336,0.551,-0.801,103.07
-0.34,0.551,-0.801,103.081
-0.34,0.547,-0.797,103.092
-0.336,0.547,-0.797,103.103
-0.34,0.547,-0.801,103.114
-0.344,0.551,-0.801,103.125
-0.34,0.551,-0.801,103.136
-0.324,0.551,-0.801,103.147
-0.324,0.555,-0.793,103.158
-0.32,0.555,-0.797,103.169
-0.316,0.555,-0.801,103.18
-0.313,0.559,-0.805,103.191
-0.316,0.559,-0.801,103.202
-0.324,0.555,-0.801,103.213
-0.328,0.555,-0.801,103.224
-0.34,0.551,-0.801,103.235
-0.34,0.543,-0.801,103.246
-0.344,0.551,-0.801,103.257
-0.34,0.547,-0.801,103.268
-0.332,0.543,-0.801,103.279
-0.328,0.547,-0.805,103.29
-0.332,0.551,-0.801,103.301
-0.336,0.555,-0.801,103.312
-0.336,0.551,-0.801,103.323
-0.32,0.551,-0.797,103.334
-0.313,0.555,-0.797,103.345
-0.324,0.555,-0.793,103.356
-0.328,0.551,-0.797,103.367
-0.336,0.547,-0.797,103.378
-0.336,0.551,-0.793,103.389
-0.336,0.551,-0.793,103.4
-0.328,0.547,-0.797,103.411
-0.32,0.547,-0.801,103.422
-0.32,0.551,-0.801,103.433
-0.32,0.551,-0.797,103.444
-0.324,0.555,-0.801,103.455
-0.324,0.566,-0.801,103.466
-0.332,0.566,-0.797,103.477
-0.328,0.555,-0.801,103.488
-0.332,0.559,-0.797,103.499
-0.336,0.555,-0.801,103.51
-0.332,0.555,-0.801,103.521
-0.332,0.547,-0.801,103.532
-0.336,0.543,-0.801,103.543
-0.332,0.547,-0.801,103.554
-0.324,0.551,-0.801,103.565
-0.328,0.551,-0.801,103.576
-0.336,0.555,-0.801,103.587
-0.34,0.551,-0.801,103.598
-0.336,0.551,-0.797,103.609
-0.328,0.555,-0.793,103.62
-0.336,0.551,-0.797,103.631
-0.34,0.555,-0.801,103.642
-0.34,0.551,-0.801,103.653
-0.336,0.555,-0.801,103.664
-0.336,0.559,-0.801,103.675
-0.336,0.555,-0.797,103.686
-0.328,0.555,-0.793,103.697
-0.332,0.555,-0.789,103.708
-0.34,0.559,-0.785,103.719
-0.34,0.559,-0.781,103.73
-0.344,0.555,-0.789,103.741
-0.344,0.559,-0.793,103.752
-0.352,0.555,-0.793,103.763
-0.348,0.547,-0.793,103.774
-0.344,0.551,-0.793,103.785
-0.332,0.551,-0.793,103.796
-0.316,0.555,-0.797,103.807
-0.313,0.559,-0.801,103.818
-0.309,0.559,-0.797,103.829
-0.309,0.551,-0.801,103.84
-0.309,0.555,-0.805,103.851
-0.316,0.559,-0.801,103.862
-0.324,0.555,-0.801,103.873
-0.332,0.551,-0.797,103.884
-0.352,0.559,-0.797,103.895
-0.352,0.551,-0.789,103.906
-0.352,0.555,-0.793,103.917
-0.348,0.551,-0.793,103.928
-0.344,0.547,-0.793,103.939
-0.344,0.547,-0.797,103.95
-0.344,0.563,-0.797,103.961
-0.34,0.555,-0.797,103.972
-0.328,0.555,-0.801,103.983
-0.316,0.555,-0.801,103.994
-0.32,0.555,-0.801,104.005
-0.324,0.555,-0.797,104.016
-0.328,0.559,-0.797,104.027
-0.336,0.559,-0.797,104.038
-0.336,0.555,-0.797,104.049
-0.336,0.559,-0.797,104.06
-0.328,0.563,-0.797,104.071
-0.332,0.555,-0.801,104.082
-0.336,0.555,-0.801,104.093
-0.336,0.555,-0.801,104.104
-0.34,0.555,-0.801,104.115
-0.336,0.555,-0.801,104.126
-0.332,0.555,-0.801,104.137
-0.332,0.555,-0.797,104.148
-0.332,0.547,-0.801,104.159
-0.332,0.543,-0.801,104.17
-0.328,0.543,-0.801,104.181
-0.332,0.547,-0.797,104.192
-0.336,0.555,-0.797,104.203
-0.336,0.555,-0.793,104.214
-0.34,0.551,-0.797,104.225
-0.34,0.547,-0.797,104.236
-0.34,0.551,-0.793,104.247
-0.336,0.555,-0.793,104.258
-0.332,0.555,-0.789,104.269
-0.328,0.555,-0.789,104.28
-0.332,0.555,-0.797,104.291
-0.332,0.555,-0.797,104.302
-0.332,0.563,-0.797,104.313
-0.332,0.555,-0.797,104.324
-0.324,0.555,-0.801,104.335
-0.32,0.551,-0.801,104.346
-0.316,0.551,-0.793,104.357
-0.32,0.551,-0.793,104.368
-0.324,0.555,-0.797,104.379
-0.344,0.555,-0.793,104.39
-0.344,0.551,-0.797,104.401
-0.348,0.547,-0.793,104.412
-0.344,0.547,-0.797,104.423
-0.336,0.551,-0.797,104.434
-0.332,0.555,-0.801,104.445
-0.332,0.566,-0.805,104.456
-0.328,0.555,-0.801,104.467
-0.313,0.555,-0.801,104.478
-0.316,0.555,-0.801,104.489
-0.316,0.559,-0.801,104.5
-0.324,0.563,-0.801,104.511
-0.328,0.566,-0.801,104.522
-0.332,0.566,-0.801,104.533
-0.336,0.566,-0.801,104.544
-0.34,0.563,-0.797,104.555
-0.34,0.551,-0.797,104.566
-0.344,0.551,-0.797,104.577
-0.344,0.551,-0.797,104.588
-0.34,0.551,-0.797,104.599
-0.332,0.551,-0.801,104.61
-0.324,0.543,-0.801,104.621
-0.328,0.547,-0.801,104.632
-0.324,0.551,-0.801,104.643
-0.324,0.551,-0.801,104.654
-0.32,0.555,-0.801,104.665
-0.324,0.551,-0.801,104.676
-0.324,0.555,-0.797,104.687
-0.328,0.555,-0.797,104.698
-0.336,0.559,-0.797,104.709
-0.34,0.559,-0.793,104.72
-0.336,0.559,-0.797,104.731
-0.328,0.559,-0.801,104.742
-0.328,0.555,-0.797,104.753
-0.336,0.551,-0.797,104.764
-0.332,0.551,-0.801,104.775
-0.328,0.547,-0.801,104.786
-0.324,0.547,-0.801,104.797
-0.32,0.551,-0.801,104.808
-0.324,0.551,-0.801,104.819
-0.328,0.555,-0.805,104.83
-0.34,0.551,-0.801,104.841
-0.34,0.551,-0.801,104.852
-0.336,0.543,-0.801,104.863
-0.328,0.547,-0.801,104.874
-0.336,0.555,-0.797,104.885
-0.336,0.555,-0.801,104.896
-0.336,0.563,-0.797,104.907
-0.332,0.563,-0.797,104.918
-0.328,0.559,-0.793,104.929
-0.332,0.555,-0.797,104.94
-0.328,0.57,-0.801,104.951
-0.332,0.555,-0.789,104.962
-0.336,0.555,-0.797,104.973
-0.34,0.551,-0.801,104.984
-0.336,0.547,-0.797,104.995
-0.34,0.551,-0.797,105.006
-0.336,0.547,-0.801,105.017
-0.332,0.551,-0.797,105.028
-0.34,0.559,-0.793,105.039
-0.34,0.559,-0.797,105.05
-0.34,0.555,-0.793,105.061
-0.336,0.555,-0.789,105.072
-0.328,0.551,-0.797,105.083
-0.332,0.547,-0.797,105.094
-0.328,0.543,-0.801,105.105
-0.328,0.543,-0.801,105.116
-0.34,0.543,-0.801,105.127
-0.344,0.547,-0.801,105.138
-0.34,0.555,-0.801,105.149
-0.332,0.551,-0.801,105.16
-0.324,0.555,-0.801,105.171
-0.316,0.551,-0.801,105.182
-0.313,0.555,-0.797,105.193
-0.32,0.555,-0.801,105.204
-0.328,0.551,-0.797,105.215
-0.328,0.555,-0.793,105.226
-0.332,0.555,-0.793,105.237
-0.34,0.555,-0.793,105.248
-0.344,0.555,-0.797,105.259
-0.344,0.551,-0.797,105.27
-0.344,0.543,-0.801,105.281
-0.344,0.543,-0.801,105.292
-0.344,0.543,-0.797,105.303
-0.34,0.543,-0.797,105.314
-0.332,0.547,-0.797,105.325
-0.332,0.551,-0.801,105.336
-0.332,0.551,-0.801,105.347
-0.332,0.551,-0.797,105.358
-0.32,0.551,-0.793,105.369
-0.324,0.559,-0.797,105.38
-0.328,0.555,-0.797,105.391
-0.336,0.555,-0.797,105.402
-0.336,0.555,-0.801,105.413
-0.336,0.555,-0.801,105.424
-0.332,0.551,-0.801,105.435
-0.328,0.563,-0.801,105.446
-0.324,0.551,-0.793,105.457
-0.328,0.551,-0.797,105.468
-0.324,0.551,-0.801,105.479
-0.32,0.555,-0.801,105.49
-0.32,0.555,-0.801,105.501
-0.328,0.555,-0.801,105.512
-0.332,0.555,-0.801,105.523
-0.332,0.551,-0.801,105.534
-0.336,0.551,-0.801,105.545
-0.336,0.555,-0.801,105.556
-0.34,0.555,-0.801,105.567
-0.336,0.559,-0.797,105.578
-0.328,0.551,-0.801,105.589
-0.328,0.551,-0.797,105.6
-0.332,0.555,-0.801,105.611
-0.34,0.559,-0.797,105.622
-0.332,0.555,-0.801,105.633
-0.332,0.559,-0.801,105.644
-0.332,0.559,-0.793,105.655
-0.328,0.555,-0.797,105.666
-0.324,0.551,-0.797,105.677
-0.324,0.547,-0.801,105.688
-0.332,0.551,-0.801,105.699
-0.336,0.547,-0.797,105.71
-0.34,0.551,-0.797,105.721
-0.344,0.551,-0.797,105.732
-0.336,0.555,-0.793,105.743
-0.328,0.555,-0.797,105.754
-0.324,0.555,-0.801,105.765
-0.332,0.555,-0.801,105.776
-0.328,0.555,-0.797,105.787
-0.336,0.559,-0.793,105.798
-0.336,0.559,-0.793,105.809
-0.34,0.559,-0.793,105.82
-0.348,0.551,-0.797,105.831
-0.344,0.551,-0.797,105.842
-0.344,0.547,-0.801,105.853
-0.344,0.547,-0.801,105.864
-0.344,0.551,-0.801,105.875
-0.332,0.555,-0.801,105.886
-0.328,0.555,-0.801,105.897
-0.32,0.555,-0.801,105.908
-0.316,0.563,-0.801,105.919
-0.316,0.563,-0.801,105.93
-0.32,0.574,-0.797,105.941
-0.332,0.566,-0.793,105.952
-0.336,0.563,-0.797,105.963
-0.344,0.559,-0.793,105.974
-0.352,0.555,-0.789,105.985
-0.348,0.547,-0.793,105.996
-0.344,0.543,-0.793,106.007
-0.336,0.547,-0.797,106.018
-0.34,0.543,-0.801,106.029
-0.34,0.543,-0.797,106.04
-0.332,0.543,-0.797,106.051
-0.336,0.551,-0.797,106.062
-0.336,0.551,-0.797,106.073
-0.328,0.555,-0.793,106.084
-0.328,0.559,-0.793,106.095
-0.324,0.555,-0.793,106.106
-0.328,0.563,-0.793,106.117
-0.336,0.559,-0.793,106.128
-0.344,0.559,-0.793,106.139
-0.344,0.559,-0.793,106.15
-0.336,0.551,-0.789,106.161
-0.336,0.551,-0.789,106.172
-0.328,0.551,-0.797,106.183
-0.328,0.563,-0.797,106.194
-0.328,0.559,-0.793,106.205
-0.328,0.559,-0.797,106.216
-0.332,0.559,-0.797,106.227
-0.336,0.559,-0.793,106.238
-0.332,0.555,-0.797,106.249
-0.34,0.555,-0.793,106.26
-0.34,0.551,-0.797,106.271
-0.34,0.547,-0.801,106.282
-0.344,0.547,-0.801,106.293
-0.336,0.547,-0.801,106.304
-0.332,0.551,-0.797,106.315
-0.332,0.555,-0.793,106.326
-0.328,0.551,-0.793,106.337
-0.332,0.555,-0.793,106.348
-0.336,0.555,-0.793,106.359
-0.34,0.555,-0.789,106.37
-0.332,0.555,-0.793,106.381
-0.34,0.559,-0.797,106.392
-0.336,0.559,-0.789,106.403
-0.336,0.559,-0.789,106.414
-0.336,0.555,-0.785,106.425
-0.332,0.563,-0.789,106.436
-0.336,0.555,-0.789,106.447
-0.336,0.555,-0.793,106.458
-0.332,0.555,-0.793,106.469
-0.336,0.559,-0.797,106.48
-0.328,0.555,-0.797,106.491
-0.336,0.555,-0.793,106.502
-0.324,0.555,-0.789,106.513
-0.328,0.555,-0.789,106.524
-0.332,0.555,-0.789,106.535
-0.34,0.559,-0.793,106.546
-0.34,0.555,-0.793,106.557
-0.344,0.551,-0.797,106.568
-0.344,0.551,-0.801,106.579
-0.344,0.551,-0.797,106.59
-0.344,0.555,-0.797,106.601
-0.34,0.559,-0.797,106.612
-0.324,0.559,-0.797,106.623
-0.316,0.559,-0.797,106.634
-0.316,0.559,-0.801,106.645
-0.32,0.559,-0.797,106.656
-0.324,0.555,-0.793,106.667
-0.328,0.559,-0.793,106.678
-0.332,0.559,-0.797,106.689
-0.336,0.555,-0.797,106.7
-0.348,0.551,-0.789,106.711
-0.344,0.551,-0.797,106.722
-0.352,0.547,-0.793,106.733
-0.355,0.547,-0.793,106.744
-0.352,0.547,-0.797,106.755
-0.344,0.555,-0.797,106.766
-0.34,0.555,-0.797,106.777
-0.328,0.555,-0.793,106.788
-0.328,0.555,-0.789,106.799
-0.328,0.555,-0.789,106.81
-0.324,0.559,-0.793,106.821
-0.332,0.559,-0.793,106.832
-0.332,0.566,-0.793,106.843
-0.34,0.566,-0.797,106.854
-0.344,0.563,-0.797,106.865
-0.344,0.559,-0.793,106.876
-0.344,0.563,-0.789,106.887
-0.34,0.555,-0.789,106.898
-0.336,0.551,-0.789,106.909
-0.332,0.551,-0.789,106.92
-0.328,0.566,-0.793,106.931
-0.324,0.555,-0.793,106.942
-0.324,0.559,-0.797,106.953
-0.324,0.555,-0.801,106.964
-0.324,0.555,-0.797,106.975
-0.324,0.551,-0.801,106.986
-0.324,0.547,-0.801,106.997
-0.336,0.551,-0.797,107.008
-0.34,0.543,-0.801,107.019
-0.34,0.543,-0.797,107.03
-0.34,0.547,-0.797,107.041
-0.344,0.551,-0.793,107.052
-0.34,0.543,-0.789,107.063
-0.34,0.555,-0.789,107.074
-0.34,0.555,-0.793,107.085
-0.348,0.559,-0.793,107.096
-0.344,0.559,-0.797,107.107
-0.34,0.559,-0.793,107.118
-0.332,0.559,-0.793,107.129
-0.328,0.559,-0.793,107.14
-0.332,0.559,-0.797,107.151
-0.328,0.555,-0.797,107.162
-0.336,0.555,-0.797,107.173
-0.336,0.555,-0.801,107.184
-0.34,0.555,-0.801,107.195
-0.34,0.555,-0.801,107.206
-0.336,0.551,-0.801,107.217
-0.328,0.555,-0.801,107.228
-0.328,0.555,-0.797,107.239
-0.332,0.555,-0.789,107.25
-0.34,0.559,-0.789,107.261
-0.34,0.555,-0.789,107.272
-0.34,0.555,-0.793,107.283
-0.344,0.551,-0.789,107.294
-0.344,0.551,-0.789,107.305
-0.34,0.551,-0.793,107.316
-0.34,0.551,-0.797,107.327
-0.34,0.551,-0.797,107.338
-0.336,0.551,-0.797,107.349
-0.32,0.555,-0.801,107.36
-0.313,0.563,-0.801,107.371
-0.309,0.566,-0.797,107.382
-0.313,0.563,-0.793,107.393
-0.32,0.559,-0.793,107.404
-0.324,0.559,-0.797,107.415
-0.328,0.566,-0.797,107.426
-0.34,0.559,-0.789,107.437
-0.34,0.555,-0.793,107.448
-0.344,0.551,-0.797,107.459
-0.348,0.551,-0.797,107.47
-0.348,0.547,-0.793,107.481
-0.352,0.547,-0.793,107.492
-0.344,0.547,-0.793,107.503
-0.34,0.555,-0.793,107.514
-0.336,0.563,-0.797,107.525
-0.336,0.563,-0.797,107.536
-0.328,0.559,-0.793,107.547
-0.324,0.559,-0.797,107.558
-0.324,0.563,-0.789,107.569
-0.324,0.563,-0.793,107.58
-0.332,0.559,-0.793,107.591
-0.332,0.563,-0.797,107.602
-0.328,0.555,-0.797,107.613
-0.336,0.555,-0.801,107.624
-0.332,0.551,-0.801,107.635
-0.328,0.551,-0.793,107.646
-0.328,0.551,-0.793,107.657
-0.324,0.551,-0.797,107.668
-0.324,0.551,-0.797,107.679
-0.324,0.551,-0.797,107.69
-0.324,0.551,-0.797,107.701
-0.324,0.547,-0.801,107.712
-0.324,0.551,-0.797,107.723
-0.324,0.551,-0.797,107.734
-0.332,0.551,-0.801,107.745
-0.34,0.555,-0.801,107.756
-0.34,0.555,-0.797,107.767
-0.34,0.555,-0.793,107.778
-0.34,0.555,-0.801,107.789
-0.336,0.555,-0.797,107.8
-0.34,0.555,-0.793,107.811
-0.34,0.559,-0.793,107.822
-0.34,0.559,-0.801,107.833
-0.336,0.559,-0.797,107.844
-0.336,0.555,-0.797,107.855
-0.336,0.559,-0.793,107.866
-0.332,0.555,-0.797,107.877
-0.332,0.555,-0.797,107.888
-0.328,0.551,-0.797,107.899
-0.332,0.555,-0.797,107.91
-0.328,0.566,-0.801,107.921
-0.332,0.551,-0.797,107.932
-0.336,0.551,-0.797,107.943
-0.336,0.551,-0.801,107.954
-0.34,0.551,-0.801,107.965
-0.332,0.547,-0.797,107.976
-0.328,0.547,-0.793,107.987
-0.328,0.551,-0.793,107.998
-0.332,0.555,-0.793,108.009
-0.336,0.559,-0.797,108.02
-0.34,0.559,-0.797,108.031
-0.344,0.555,-0.793,108.042
-0.344,0.555,-0.797,108.053
-0.348,0.555,-0.793,108.064
-0.348,0.551,-0.793,108.075
-0.336,0.551,-0.797,108.086
-0.328,0.551,-0.801,108.097
-0.316,0.551,-0.801,108.108
-0.309,0.555,-0.801,108.119
-0.313,0.555,-0.801,108.13
-0.316,0.559,-0.801,108.141
-0.32,0.559,-0.801,108.152
-0.32,0.559,-0.797,108.163
-0.332,0.559,-0.797,108.174
-0.34,0.559,-0.789,108.185
-0.344,0.555,-0.797,108.196
-0.348,0.555,-0.801,108.207
-0.344,0.547,-0.797,108.218
-0.34,0.543,-0.801,108.229
-0.34,0.547,-0.797,108.24
-0.344,0.555,-0.797,108.251
-0.34,0.555,-0.797,108.262
-0.332,0.559,-0.797,108.273
-0.324,0.559,-0.797,108.284
-0.32,0.559,-0.797,108.295
-0.324,0.555,-0.797,108.306
-0.324,0.551,-0.797,108.317
-0.328,0.559,-0.797,108.328
-0.332,0.559,-0.797,108.339
-0.34,0.551,-0.793,108.35
-0.34,0.551,-0.793,108.361
-0.336,0.555,-0.785,108.372
-0.332,0.551,-0.797,108.383
-0.328,0.555,-0.797,108.394
-0.324,0.555,-0.793,108.405
-0.32,0.566,-0.801,108.416
-0.328,0.551,-0.801,108.427
-0.332,0.551,-0.801,108.438
-0.336,0.555,-0.801,108.449
-0.332,0.559,-0.801,108.46
-0.332,0.555,-0.801,108.471
-0.328,0.555,-0.801,108.482
-0.328,0.551,-0.797,108.493
